route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
5,ASP23GEN-5111-Weekday-00_118550_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_118800_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_119500_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_120100_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_120300_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_121150_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_121500_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_121950_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_122500_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_123000_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_123200_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_123650_5..N71R,Weekday,Eastchester-Dyre Av,0,5..N71R
5,ASP23GEN-5111-Weekday-00_124500_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_125650_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_126400_5..S08R,Weekday,Bowling Green,1,5..S08R
5,ASP23GEN-5111-Weekday-00_127000_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_127400_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_127450_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_128350_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_128450_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_129300_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_129600_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_130400_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_130850_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_131400_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_132100_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_132400_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_133400_5..N73R,Weekday,Eastchester-Dyre Av,0,5..N73R
5,ASP23GEN-5111-Weekday-00_133900_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_135600_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_136350_5..N01R,Weekday,Eastchester-Dyre Av,0,5..N01R
5,ASP23GEN-5111-Weekday-00_137400_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_138300_5..N01R,Weekday,Eastchester-Dyre Av,0,5..N01R
5,ASP23GEN-5111-Weekday-00_138950_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_139850_5..N01R,Weekday,Eastchester-Dyre Av,0,5..N01R
5,ASP23GEN-5111-Weekday-00_140450_5..S01R,Weekday,E 180 St,1,5..S01R
5,ASP23GEN-5111-Weekday-00_141350_5..N01R,Weekday,Eastchester-Dyre Av,0,5..N01R
5,ASP23GEN-5111-Weekday-00_142200_5..S32R,Weekday,E 180 St,1,5..S32R
5,ASP23GEN-5111-Weekday-00_142700_5..N01R,Weekday,Eastchester-Dyre Av,0,5..N01R
5,ASP23GEN-5111-Weekday-00_144400_5..N32R,Weekday,Eastchester-Dyre Av,0,5..N32R
6,ASP23GEN-6089-Weekday-00_000700_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_002200_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_003950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_005950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_007800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_007950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_009350_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_009950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_011250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_011950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_013250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_013950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_015250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_015950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_017250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_017950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_019250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_019950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_021250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_021950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_023250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_023950_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_025250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_025500_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_027000_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_027250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_028200_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_029250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_029400_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_030550_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_031050_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_031300_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_032050_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_032600_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_032800_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_033550_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_033800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_034250_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_035000_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_035150_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_035850_6..S01R,Weekday,Brooklyn Bridge-City Hall,1,6..S01R
6,ASP23GEN-6089-Weekday-00_036000_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_037050_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_037050_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_037350_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_037850_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_037950_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_038250_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_038650_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_038850_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_039150_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_039450_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_039700_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_040000_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_040250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_040500_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_040850_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_040950_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_041200_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_041500_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_041600_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_041900_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_042250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_042250_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_042500_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_042800_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_042850_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_042900_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_043200_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_043300_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_043500_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_043650_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_043800_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_044100_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_044300_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_044400_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_044550_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_044900_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_044950_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_045300_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_045350_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_045500_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_045800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_045900_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_046000_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_046100_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_046400_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_046500_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_046700_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_046800_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_047100_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_047200_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_047200_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_047550_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_047600_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_047700_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_047900_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_048100_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_048250_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_048500_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_048600_6..N06R,Weekday,3 Av-138 St,0,6..N06R
6,ASP23GEN-6089-Weekday-00_048650_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_048950_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_049200_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_049300_6..N06R,Weekday,3 Av-138 St,0,6..N06R
6X,ASP23GEN-6089-Weekday-00_049400_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_049650_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_049950_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_050000_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_050100_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_050250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_050550_6..N06R,Weekday,3 Av-138 St,0,6..N06R
6X,ASP23GEN-6089-Weekday-00_050650_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_050800_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_050850_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_051150_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_051450_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_051550_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_051650_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_051750_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_052150_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_052550_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_052600_6..S06R,Weekday,Brooklyn Bridge-City Hall,1,6..S06R
6X,ASP23GEN-6089-Weekday-00_052650_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_052700_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_052950_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_053250_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_053300_6..S06R,Weekday,Brooklyn Bridge-City Hall,1,6..S06R
6,ASP23GEN-6089-Weekday-00_053550_6..N06R,Weekday,3 Av-138 St,0,6..N06R
6X,ASP23GEN-6089-Weekday-00_053600_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_053800_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_053850_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_054100_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_054400_6..N07R,Weekday,Parkchester,0,6..N07R
6X,ASP23GEN-6089-Weekday-00_054600_6..S08R,Weekday,Brooklyn Bridge-City Hall,1,6..S08R
6,ASP23GEN-6089-Weekday-00_054700_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_054850_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_054900_6..S06R,Weekday,Brooklyn Bridge-City Hall,1,6..S06R
6,ASP23GEN-6089-Weekday-00_055200_6..N07R,Weekday,Parkchester,0,6..N07R
6,ASP23GEN-6089-Weekday-00_055500_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6X,ASP23GEN-6089-Weekday-00_055550_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_055800_6..N07R,Weekday,Parkchester,0,6..N07R
6,ASP23GEN-6089-Weekday-00_055850_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_056100_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_056450_6..N07R,Weekday,Parkchester,0,6..N07R
6X,ASP23GEN-6089-Weekday-00_056500_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_056750_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_056850_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_057150_6..N07R,Weekday,Parkchester,0,6..N07R
6X,ASP23GEN-6089-Weekday-00_057300_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_057450_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_057650_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_057700_6..S06R,Weekday,Brooklyn Bridge-City Hall,1,6..S06R
6,ASP23GEN-6089-Weekday-00_057750_6..N07R,Weekday,Parkchester,0,6..N07R
6X,ASP23GEN-6089-Weekday-00_057950_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_058050_6..N07R,Weekday,Parkchester,0,6..N07R
6,ASP23GEN-6089-Weekday-00_058350_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_058450_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_058600_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_058700_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_059050_6..N07R,Weekday,Parkchester,0,6..N07R
6,ASP23GEN-6089-Weekday-00_059100_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_059400_6..N07R,Weekday,Parkchester,0,6..N07R
6X,ASP23GEN-6089-Weekday-00_059400_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_059800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_059800_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_060200_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_060200_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_060600_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_060600_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_061000_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_061000_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_061400_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_061400_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_061800_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_061800_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_062200_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_062200_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_062500_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_062600_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_063000_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_063000_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6X,ASP23GEN-6089-Weekday-00_063250_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_063400_6..N03R,Weekday,Parkchester,0,6..N03R
6,ASP23GEN-6089-Weekday-00_063800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_063800_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_064200_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_064200_6..S07R,Weekday,Brooklyn Bridge-City Hall,1,6..S07R
6,ASP23GEN-6089-Weekday-00_064600_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_064600_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_065000_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_065050_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_065400_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_065400_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_065800_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_065950_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_066200_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_066200_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_066600_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_066750_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_067000_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_067000_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_067400_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_067550_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_067800_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_067800_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_068200_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_068350_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_068600_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_068600_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_069000_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_069150_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_069400_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
6,ASP23GEN-6089-Weekday-00_069400_6..S03R,Weekday,Brooklyn Bridge-City Hall,1,6..S03R
6,ASP23GEN-6089-Weekday-00_069800_6..N03R,Weekday,Parkchester,0,6..N03R
6X,ASP23GEN-6089-Weekday-00_069950_6..S02R,Weekday,Brooklyn Bridge-City Hall,1,6..S02R
6,ASP23GEN-6089-Weekday-00_070200_6..N01R,Weekday,Pelham Bay Park,0,6..N01R
